age,gender,city_tier,marital_status,dependents,education,occupation,years_experience,employer_type,job_switches,monthly_salary,monthly_expenses,disposable_income,income_volatility,savings_balance,existing_investments,bank_relationship_years,credit_score,credit_history_length_years,num_credit_cards,total_credit_limit,credit_card_outstanding,credit_utilization_ratio,existing_loans_count,existing_emi,past_defaults,late_payments_last_12m,loan_purpose,requested_loan_amount,loan_tenure_months,interest_rate_pct,emi,collateral_available,co_applicant,emi_to_income_ratio,loan_to_income_ratio,total_debt_to_income_ratio,expense_to_income_ratio,disposable_income_after_loan,savings_to_loan_ratio,debt_burden_score,delinquency_score,income_stability_score,employment_tenure_ratio,credit_maturity_score,loan_amount_to_salary_multiple,has_collateral_flag,has_co_applicant_flag,default
37,Female,Tier-2,Married,1,Master's,Salaried - Private,13,MNC,3,64400.0,30200.0,34200.0,0.144,482400.0,193100.0,16,545,15,0,0.0,0.0,0.0,5,25700.0,0,2,Business Expansion,485000.0,84,14.01,9092.0,0,0,0.54,0.628,0.54,0.469,-592.0,0.995,0.47,2,0.796,4.33,0.716,7.5,0,0,0
46,Male,Tier-2,Single,0,High School,Salaried - Private,23,SME,5,23500.0,9100.0,14400.0,0.082,713400.0,215400.0,26,657,26,0,0.0,0.0,0.0,2,4200.0,2,5,Personal,77000.0,24,13.75,3688.0,1,0,0.336,0.273,0.336,0.387,6512.0,9.265,0.248,9,0.951,4.6,0.851,3.3,1,0,0
43,Female,Tier-1,Widowed,0,Bachelor's,Salaried - Private,20,SME,5,57500.0,16800.0,40700.0,0.134,997300.0,583400.0,20,825,20,3,286000.0,53100.0,0.186,3,11600.0,0,1,Vehicle,528000.0,60,8.76,10899.0,1,0,0.391,0.765,0.419,0.292,18201.0,1.889,0.371,1,0.92,4.0,0.786,9.2,1,0,0
46,Female,Tier-1,Divorced,1,High School,Salaried - Government,23,Government,9,29200.0,9300.0,19900.0,0.082,1062000.0,395100.0,25,708,25,3,276000.0,70500.0,0.255,2,3400.0,0,1,Gold/Consumer Durable,71000.0,6,14.46,12337.0,0,0,0.539,0.203,0.611,0.318,4163.0,14.958,0.426,1,0.951,2.56,0.842,2.4,0,0,0
31,Male,Tier-2,Married,0,Diploma,Unemployed/Student,0,Not Employed,1,8000.0,1700.0,6300.0,0.759,0.0,0.0,11,572,11,2,128000.0,73800.0,0.577,1,800.0,0,1,Education,67000.0,36,12.37,2237.0,1,0,0.38,0.698,0.656,0.212,3263.0,0.0,0.403,1,0.227,0.0,0.642,8.4,1,0,1
48,Female,Tier-2,Married,0,Bachelor's,Self-Employed - Business,26,Self-Employed,6,43200.0,13900.0,29300.0,0.479,1039300.0,196900.0,27,688,25,1,50000.0,18600.0,0.372,2,6800.0,1,0,Business Expansion,593000.0,60,13.55,13660.0,0,1,0.474,1.144,0.487,0.322,8840.0,1.753,0.429,2,0.713,4.33,0.842,13.7,0,1,0
23,Male,Tier-2,Single,0,Bachelor's,Salaried - Private,0,Large Domestic Co.,1,20500.0,9200.0,11300.0,0.128,0.0,0.0,3,559,3,3,196000.0,89900.0,0.459,2,4000.0,0,1,Education,175000.0,60,11.96,3889.0,1,1,0.385,0.711,0.516,0.449,3411.0,0.0,0.41,1,0.546,0.0,0.358,8.5,1,1,0
43,Female,Tier-1,Married,3,PhD/Professional,Self-Employed - Business,25,Self-Employed,8,120500.0,55400.0,65100.0,0.492,2078600.0,877300.0,21,608,19,1,51000.0,21700.0,0.425,0,0.0,0,1,Personal,431000.0,12,14.39,38777.0,0,1,0.322,0.298,0.327,0.46,26323.0,4.823,0.288,1,0.705,3.12,0.774,3.6,0,1,0
30,Male,Tier-3,Single,2,Diploma,Salaried - Private,7,Large Domestic Co.,2,19600.0,11300.0,8300.0,0.115,126500.0,50700.0,9,624,9,2,95000.0,32300.0,0.34,2,1300.0,2,3,Home,506000.0,180,9.84,5388.0,1,0,0.341,2.151,0.391,0.577,1612.0,0.25,0.353,7,0.686,3.5,0.595,25.8,1,0,0
30,Female,Tier-1,Married,0,Diploma,Self-Employed - Business,10,Self-Employed,1,36800.0,12900.0,23900.0,0.456,403400.0,200400.0,10,635,10,1,46000.0,21600.0,0.47,1,1700.0,1,1,Education,205000.0,84,11.29,3541.0,0,0,0.142,0.464,0.16,0.351,18659.0,1.968,0.252,3,0.526,10.0,0.619,5.6,0,0,0
25,Female,Tier-2,Married,0,Bachelor's,Salaried - PSU,2,MNC,0,21500.0,6700.0,14800.0,0.051,36400.0,19100.0,7,578,6,3,195000.0,57900.0,0.297,1,900.0,0,2,Personal,88000.0,60,14.5,2070.0,1,1,0.138,0.341,0.219,0.312,11830.0,0.414,0.198,2,0.647,2.0,0.503,4.1,1,1,0
31,Male,Tier-3,Divorced,0,Bachelor's,Salaried - Government,8,Government,2,27500.0,7500.0,20000.0,0.02,178600.0,22700.0,10,595,8,5,279000.0,125000.0,0.448,1,1200.0,1,0,Home,1509000.0,240,9.89,14452.0,1,1,0.569,4.573,0.706,0.273,4348.0,0.118,0.459,2,0.763,4.0,0.568,54.9,1,1,0
48,Male,Tier-2,Married,1,Bachelor's,Salaried - Private,30,SME,7,28300.0,10900.0,17400.0,0.073,613000.0,148700.0,24,697,23,1,68000.0,19200.0,0.282,3,5300.0,0,0,Personal,129000.0,36,13.96,4406.0,0,0,0.343,0.38,0.363,0.385,7694.0,4.752,0.376,0,0.956,4.29,0.821,4.6,0,0,0
36,Male,Tier-2,Married,3,Master's,Salaried - Government,14,Government,2,47300.0,20700.0,26600.0,0.063,401700.0,56000.0,14,615,12,1,57000.0,16100.0,0.282,1,3100.0,0,0,Home,2633000.0,240,10.13,25636.0,1,1,0.608,4.639,0.618,0.438,-2136.0,0.153,0.429,0,0.842,7.0,0.663,55.7,1,1,0
43,Male,Tier-2,Married,0,Bachelor's,Salaried - Private,18,MNC,6,77300.0,34200.0,43100.0,0.121,903200.0,242900.0,23,667,22,3,142000.0,56500.0,0.398,1,7300.0,0,1,Home,4515000.0,180,8.97,45714.0,1,0,0.686,4.867,0.708,0.442,-9914.0,0.2,0.502,1,0.902,3.0,0.81,58.4,1,0,1
32,Male,Tier-2,Married,1,Bachelor's,Salaried - Private,9,Startup,2,48200.0,18400.0,29800.0,0.184,316300.0,93800.0,14,560,13,2,106000.0,43700.0,0.412,1,3000.0,1,1,Home,2636000.0,120,9.92,34718.0,1,1,0.783,4.557,0.81,0.382,-7918.0,0.12,0.555,3,0.707,4.5,0.682,54.7,1,1,1
37,Male,Tier-3,Married,2,Diploma,Salaried - PSU,17,Large Domestic Co.,3,23800.0,9900.0,13900.0,0.02,349300.0,16300.0,18,710,17,5,308000.0,87900.0,0.285,0,0.0,1,2,Gold/Consumer Durable,54000.0,6,14.55,9386.0,0,1,0.394,0.189,0.505,0.416,4514.0,6.469,0.282,4,0.936,5.67,0.747,2.3,0,1,0
49,Male,Tier-3,Married,2,Master's,Self-Employed - Professional,29,Self-Employed,6,65300.0,24100.0,41200.0,0.36,1040900.0,112300.0,25,597,24,1,69000.0,25500.0,0.37,3,10800.0,0,1,Personal,316000.0,12,14.77,28487.0,1,1,0.602,0.403,0.613,0.369,1913.0,3.294,0.532,1,0.784,4.83,0.831,4.8,1,1,0
51,Female,Tier-1,Widowed,0,Master's,Salaried - Private,26,SME,7,77500.0,28000.0,49500.0,0.142,1823700.0,671200.0,32,642,31,3,184000.0,59800.0,0.325,0,0.0,1,0,Business Expansion,813000.0,36,12.94,27370.0,1,0,0.353,0.874,0.376,0.361,22130.0,2.243,0.274,2,0.915,3.71,0.895,10.5,1,0,0
30,Female,Tier-2,Widowed,0,Diploma,Self-Employed - Business,8,Self-Employed,2,24700.0,9000.0,15700.0,0.42,106600.0,18400.0,10,639,9,3,203000.0,104200.0,0.513,1,1500.0,0,1,Vehicle,230000.0,48,10.61,5901.0,1,0,0.3,0.776,0.426,0.364,8299.0,0.463,0.344,1,0.523,4.0,0.595,9.3,1,0,0
27,Male,Tier-2,Married,1,Diploma,Salaried - Government,2,Government,0,13600.0,6200.0,7400.0,0.109,19000.0,7700.0,5,607,4,2,119000.0,47700.0,0.401,1,800.0,1,1,Home,703000.0,120,9.7,9174.0,1,1,0.733,4.308,0.839,0.456,-2574.0,0.027,0.527,3,0.597,2.0,0.416,51.7,1,1,0
31,Female,Tier-2,Married,2,Diploma,Salaried - Government,8,Government,3,27300.0,16800.0,10500.0,0.048,74600.0,4400.0,7,683,7,0,0.0,0.0,0.0,1,2000.0,1,2,Personal,103000.0,60,13.36,2363.0,0,0,0.16,0.314,0.16,0.615,6137.0,0.724,0.12,4,0.724,2.67,0.537,3.8,0,0,0
32,Male,Tier-2,Single,0,Bachelor's,Salaried - Private,10,Large Domestic Co.,2,36300.0,13400.0,22900.0,0.18,384500.0,121800.0,13,626,11,2,163000.0,68800.0,0.422,1,2500.0,0,0,Vehicle,316000.0,48,10.68,8118.0,1,1,0.293,0.725,0.349,0.369,12282.0,1.217,0.313,0,0.714,5.0,0.642,8.7,1,1,0
29,Female,Tier-3,Single,1,Bachelor's,Self-Employed - Business,8,Self-Employed,2,42300.0,16600.0,25700.0,0.441,228900.0,48900.0,5,568,4,2,62000.0,35000.0,0.565,1,3900.0,1,0,Gold/Consumer Durable,69000.0,24,15.24,3353.0,0,1,0.171,0.136,0.196,0.392,18447.0,3.317,0.295,2,0.473,4.0,0.416,1.6,0,1,0
41,Female,Tier-3,Single,2,Bachelor's,Salaried - Government,19,Government,4,23300.0,12200.0,11100.0,0.095,412200.0,154000.0,17,670,17,4,156000.0,28900.0,0.185,4,7200.0,0,0,Vehicle,221000.0,48,10.46,5654.0,1,0,0.552,0.79,0.589,0.524,-1754.0,1.865,0.492,0,0.908,4.75,0.747,9.5,1,0,0
42,Female,Tier-1,Married,0,Diploma,Salaried - Private,21,Startup,7,34700.0,13400.0,21300.0,0.058,553200.0,93100.0,24,699,23,2,129000.0,41800.0,0.324,1,1800.0,0,0,Education,171000.0,120,11.24,2379.0,1,1,0.12,0.411,0.157,0.386,17121.0,3.235,0.197,0,0.965,3.0,0.821,4.9,1,1,0
35,Male,Tier-3,Widowed,0,Diploma,Salaried - Government,13,Government,5,11500.0,3900.0,7600.0,0.02,171400.0,27300.0,15,626,14,3,165000.0,74200.0,0.45,0,0.0,0,1,Education,108000.0,120,11.87,1541.0,1,0,0.134,0.783,0.328,0.339,6059.0,1.587,0.202,1,0.863,2.6,0.7,9.4,1,0,0
59,Male,Tier-3,Single,1,Bachelor's,Salaried - Government,40,Government,9,25000.0,9400.0,15600.0,0.02,550400.0,287500.0,35,702,34,3,259000.0,70300.0,0.271,5,11700.0,0,0,Personal,119000.0,24,13.69,5696.0,1,0,0.696,0.397,0.78,0.376,-1796.0,4.625,0.629,0,0.988,4.44,0.918,4.8,1,0,0
22,Female,Tier-2,Single,0,Diploma,Gig/Freelance,2,SME,0,16400.0,5200.0,11200.0,0.608,11300.0,3000.0,1,551,0,3,207000.0,126000.0,0.609,0,0.0,1,3,Gold/Consumer Durable,34000.0,18,16.06,2138.0,1,1,0.13,0.173,0.361,0.317,9062.0,0.332,0.248,5,0.268,2.0,0.0,2.1,1,1,0
42,Male,Tier-3,Single,0,Bachelor's,Salaried - Government,21,Government,5,20000.0,6700.0,13300.0,0.097,534200.0,175600.0,24,649,23,2,92000.0,32300.0,0.351,1,700.0,0,0,Business Expansion,218000.0,60,13.09,4970.0,1,0,0.284,0.908,0.332,0.335,7630.0,2.45,0.287,0,0.942,4.2,0.821,10.9,1,0,0
39,Male,Tier-1,Married,1,Bachelor's,Self-Employed - Business,19,Self-Employed,3,60600.0,29800.0,30800.0,0.436,893400.0,181500.0,19,612,19,6,373000.0,191100.0,0.512,0,0.0,0,0,Education,429000.0,84,11.13,7375.0,0,1,0.122,0.59,0.216,0.492,23425.0,2.083,0.215,0,0.718,6.33,0.774,7.1,0,1,0
38,Female,Tier-2,Married,2,Master's,Self-Employed - Professional,15,Self-Employed,2,89400.0,24800.0,64600.0,0.31,749500.0,418900.0,14,566,14,3,110000.0,60700.0,0.552,1,7600.0,1,1,Home,5052000.0,240,10.16,49290.0,1,0,0.636,4.709,0.657,0.277,7710.0,0.148,0.524,3,0.706,7.5,0.7,56.5,1,0,0
45,Female,Tier-1,Married,1,Master's,Gig/Freelance,22,Not Applicable,5,55500.0,23300.0,32200.0,0.673,258900.0,43600.0,26,563,25,2,142000.0,73600.0,0.518,1,1900.0,0,1,Personal,258000.0,12,15.86,23391.0,1,0,0.456,0.387,0.495,0.42,6909.0,1.003,0.423,1,0.596,4.4,0.842,4.6,1,0,0
52,Male,Tier-1,Divorced,1,Diploma,Salaried - Private,33,Large Domestic Co.,10,50300.0,19400.0,30900.0,0.121,1197800.0,465300.0,31,657,31,3,258000.0,89500.0,0.347,3,14800.0,0,2,Vehicle,640000.0,84,10.61,10828.0,1,0,0.51,1.06,0.563,0.386,5272.0,1.872,0.479,2,0.927,3.3,0.895,12.7,1,0,0
42,Male,Tier-3,Married,0,Bachelor's,Salaried - PSU,22,Large Domestic Co.,3,36200.0,18600.0,17600.0,0.025,599600.0,30000.0,17,605,17,6,431000.0,158500.0,0.368,2,4200.0,0,0,Personal,180000.0,24,14.09,8650.0,1,1,0.355,0.414,0.486,0.514,4750.0,3.331,0.368,0,0.962,7.33,0.747,5.0,1,1,0
24,Male,Tier-1,Single,0,Diploma,Salaried - Private,4,Large Domestic Co.,2,33800.0,12800.0,21000.0,0.199,24100.0,12000.0,0,591,0,3,138000.0,73200.0,0.53,2,4700.0,1,2,Vehicle,299000.0,60,11.3,6546.0,1,0,0.333,0.737,0.398,0.379,9754.0,0.081,0.406,4,0.531,2.0,0.0,8.8,1,0,0
49,Male,Tier-3,Divorced,1,Bachelor's,Salaried - Government,27,Government,6,32800.0,15700.0,17100.0,0.02,606800.0,306500.0,29,683,27,2,179000.0,84900.0,0.474,0,0.0,0,0,Personal,164000.0,24,14.03,7876.0,1,1,0.24,0.417,0.318,0.479,9224.0,3.7,0.262,0,0.988,4.5,0.861,5.0,1,1,0
26,Female,Tier-2,Married,0,Master's,Salaried - Private,6,MNC,1,52000.0,20800.0,31200.0,0.071,276600.0,122900.0,2,569,2,2,105000.0,54000.0,0.514,1,5000.0,1,0,Vehicle,358000.0,84,11.37,6200.0,1,0,0.215,0.574,0.247,0.4,20000.0,0.773,0.302,2,0.647,6.0,0.284,6.9,1,0,0
40,Male,Tier-3,Married,3,Bachelor's,Self-Employed - Professional,18,Self-Employed,4,62200.0,30000.0,32200.0,0.337,841500.0,223700.0,19,510,17,3,149000.0,63500.0,0.426,2,8700.0,1,0,Vehicle,463000.0,84,11.34,8011.0,1,0,0.269,0.62,0.299,0.482,15489.0,1.817,0.342,2,0.765,4.5,0.747,7.4,1,0,0
44,Female,Tier-1,Married,1,Bachelor's,Gig/Freelance,22,Not Applicable,5,71400.0,31600.0,39800.0,0.548,539000.0,27900.0,20,606,20,6,438000.0,224200.0,0.512,3,12200.0,2,0,Vehicle,816000.0,48,10.98,21082.0,1,0,0.466,0.952,0.56,0.443,6518.0,0.661,0.507,4,0.671,4.4,0.786,11.4,1,0,0
48,Female,Tier-3,Married,3,Bachelor's,Salaried - Government,28,Government,8,29600.0,15400.0,14200.0,0.133,540900.0,92500.0,25,634,24,2,124000.0,51800.0,0.418,1,2800.0,0,1,Vehicle,170000.0,48,10.76,4374.0,1,0,0.242,0.479,0.295,0.52,7026.0,3.182,0.286,1,0.92,3.5,0.831,5.7,1,0,0
32,Male,Tier-3,Single,0,Bachelor's,Salaried - Private,13,Large Domestic Co.,6,36900.0,13500.0,23400.0,0.145,356400.0,164500.0,13,648,11,2,170000.0,47900.0,0.282,1,3700.0,0,1,Vehicle,292000.0,48,10.55,7483.0,1,0,0.303,0.659,0.342,0.366,12217.0,1.221,0.276,1,0.773,2.17,0.642,7.9,1,0,0
38,Female,Tier-1,Married,2,Bachelor's,Salaried - Government,14,Government,3,48800.0,19900.0,28900.0,0.021,652600.0,357300.0,18,690,18,5,432000.0,130600.0,0.302,2,5000.0,0,1,Gold/Consumer Durable,156000.0,24,15.21,7579.0,0,1,0.258,0.266,0.338,0.408,16321.0,4.183,0.3,1,0.897,4.67,0.761,3.2,0,1,0
41,Male,Tier-2,Married,2,Bachelor's,Salaried - Private,20,MNC,5,36100.0,14500.0,21600.0,0.205,640400.0,237300.0,19,666,17,3,162000.0,76500.0,0.472,2,4600.0,1,0,Vehicle,443000.0,60,10.3,9478.0,1,1,0.39,1.023,0.454,0.402,7522.0,1.446,0.417,2,0.869,4.0,0.747,12.3,1,1,0
32,Male,Tier-1,Single,0,Diploma,Salaried - PSU,12,SME,3,33800.0,13800.0,20000.0,0.172,139900.0,54300.0,10,679,9,2,54000.0,24600.0,0.456,1,1700.0,0,1,Home,1455000.0,300,8.98,12190.0,1,1,0.411,3.587,0.433,0.408,6110.0,0.096,0.382,1,0.722,4.0,0.595,43.0,1,1,0
40,Male,Tier-2,Divorced,0,Bachelor's,Self-Employed - Business,21,Self-Employed,4,43300.0,18600.0,24700.0,0.447,365300.0,214900.0,15,650,14,1,39000.0,17000.0,0.436,1,2800.0,1,1,Business Expansion,478000.0,36,13.33,16182.0,1,1,0.438,0.92,0.45,0.43,5718.0,0.764,0.39,3,0.694,5.25,0.7,11.0,1,1,0
36,Female,Tier-1,Married,0,Master's,Self-Employed - Professional,11,Self-Employed,3,104900.0,31700.0,73200.0,0.372,790100.0,4500.0,18,647,18,0,0.0,0.0,0.0,1,6200.0,2,2,Vehicle,1024000.0,60,10.72,22122.0,1,0,0.27,0.813,0.27,0.302,44878.0,0.772,0.175,6,0.649,3.67,0.761,9.8,1,0,0
55,Female,Tier-2,Married,4,High School,Self-Employed - Professional,33,Self-Employed,8,27000.0,11200.0,15800.0,0.363,175900.0,95400.0,34,606,34,2,120000.0,57100.0,0.476,2,2300.0,0,0,Vehicle,213000.0,84,10.86,3631.0,1,0,0.22,0.657,0.283,0.415,9869.0,0.826,0.333,0,0.782,4.12,0.918,7.9,1,0,0
45,Female,Tier-3,Married,2,Bachelor's,Salaried - PSU,22,Large Domestic Co.,5,33600.0,14100.0,19500.0,0.108,671900.0,265200.0,24,510,24,2,50000.0,19300.0,0.386,1,2500.0,0,1,Home,1498000.0,300,11.83,15589.0,1,0,0.538,3.715,0.556,0.42,1411.0,0.449,0.425,1,0.935,4.4,0.831,44.6,1,0,0
41,Female,Tier-2,Married,1,Diploma,Gig/Freelance,20,Not Applicable,4,38100.0,12800.0,25300.0,0.7,426300.0,76500.0,23,519,23,3,117000.0,64800.0,0.554,1,3600.0,1,0,Education,299000.0,84,12.59,5373.0,0,0,0.236,0.654,0.287,0.336,16327.0,1.426,0.324,2,0.58,5.0,0.821,7.8,0,0,1
25,Male,Tier-3,Single,0,Bachelor's,Salaried - Private,2,SME,0,33300.0,15900.0,17400.0,0.136,48500.0,26200.0,7,622,6,1,21000.0,6500.0,0.31,1,2900.0,0,1,Vehicle,319000.0,60,10.87,6915.0,1,0,0.295,0.798,0.301,0.477,7585.0,0.152,0.28,1,0.596,2.0,0.503,9.6,1,0,0
38,Male,Tier-1,Single,0,Master's,Self-Employed - Professional,19,Self-Employed,6,113300.0,43600.0,69700.0,0.302,1771900.0,527500.0,16,629,15,1,58000.0,19100.0,0.329,0,0.0,0,2,Home,3304000.0,240,9.67,31165.0,1,0,0.275,2.43,0.28,0.385,38535.0,0.536,0.236,2,0.776,3.17,0.716,29.2,1,0,0
35,Male,Tier-1,Married,3,Master's,Self-Employed - Business,12,Self-Employed,3,95800.0,37900.0,57900.0,0.497,561900.0,27900.0,10,574,9,2,96000.0,43300.0,0.451,1,8500.0,3,3,Vehicle,961000.0,84,11.57,16744.0,1,1,0.264,0.836,0.277,0.396,32656.0,0.585,0.307,9,0.527,4.0,0.595,10.0,1,1,0
28,Male,Tier-2,Single,0,Master's,Salaried - PSU,3,Large Domestic Co.,0,35700.0,16300.0,19400.0,0.02,73500.0,34600.0,7,674,5,4,126000.0,32100.0,0.255,1,2100.0,0,2,Vehicle,227000.0,36,9.86,7310.0,1,0,0.264,0.53,0.291,0.457,9990.0,0.324,0.249,2,0.678,3.0,0.463,6.4,1,0,0
46,Male,Tier-2,Married,0,Bachelor's,Salaried - Private,25,Large Domestic Co.,6,47600.0,16900.0,30700.0,0.245,701600.0,4700.0,27,708,26,2,64000.0,24600.0,0.384,0,0.0,0,1,Vehicle,591000.0,84,10.01,9814.0,1,0,0.206,1.035,0.222,0.355,20886.0,1.187,0.218,1,0.853,4.17,0.851,12.4,1,0,0
28,Male,Tier-3,Married,0,Bachelor's,Self-Employed - Professional,6,Self-Employed,2,39300.0,14200.0,25100.0,0.26,136500.0,38100.0,7,589,7,3,101000.0,47500.0,0.47,0,0.0,1,0,Personal,184000.0,36,14.79,6360.0,1,0,0.162,0.39,0.198,0.361,18740.0,0.742,0.222,2,0.572,3.0,0.537,4.7,1,0,1
22,Male,Tier-2,Single,0,Bachelor's,Salaried - Private,2,Large Domestic Co.,0,23800.0,6300.0,17500.0,0.258,41700.0,19600.0,2,657,2,1,39000.0,18900.0,0.485,1,2100.0,1,1,Education,225000.0,84,11.26,3883.0,0,0,0.251,0.788,0.275,0.265,11517.0,0.185,0.311,3,0.485,2.0,0.284,9.5,0,0,0
57,Female,Tier-3,Divorced,0,Bachelor's,Salaried - Private,36,Large Domestic Co.,12,34000.0,10200.0,23800.0,0.171,1109800.0,508200.0,34,643,33,2,46000.0,20600.0,0.448,3,4600.0,0,1,Gold/Consumer Durable,105000.0,24,14.65,5074.0,0,0,0.285,0.257,0.303,0.3,14126.0,10.57,0.397,1,0.897,3.0,0.911,3.1,0,0,0
32,Male,Tier-3,Married,1,Diploma,Salaried - Private,11,Startup,3,22100.0,9500.0,12600.0,0.26,83100.0,44800.0,10,633,8,2,90000.0,34300.0,0.381,1,1200.0,1,0,Gold/Consumer Durable,32000.0,24,15.73,1563.0,1,0,0.125,0.121,0.172,0.43,9837.0,2.597,0.217,2,0.656,3.67,0.568,1.4,1,0,0
28,Male,Tier-1,Married,0,Bachelor's,Self-Employed - Professional,3,Self-Employed,0,65600.0,17100.0,48500.0,0.36,143700.0,26300.0,9,534,9,4,190000.0,100900.0,0.531,1,5900.0,2,1,Vehicle,828000.0,60,11.3,18127.0,1,1,0.366,1.052,0.412,0.261,24473.0,0.174,0.382,5,0.489,3.0,0.595,12.6,1,1,0
38,Male,Tier-2,Married,1,High School,Salaried - PSU,14,Large Domestic Co.,4,22700.0,6900.0,15800.0,0.116,355600.0,15800.0,14,735,14,0,0.0,0.0,0.0,2,2400.0,0,1,Vehicle,270000.0,48,9.84,6827.0,1,0,0.406,0.991,0.406,0.304,6573.0,1.317,0.283,1,0.81,3.5,0.7,11.9,1,0,0
34,Male,Tier-1,Single,1,Master's,Salaried - PSU,16,Large Domestic Co.,5,76000.0,33400.0,42600.0,0.02,863400.0,214400.0,12,646,10,5,131000.0,62000.0,0.473,1,6500.0,0,0,Vehicle,893000.0,60,10.08,19009.0,1,1,0.336,0.979,0.36,0.439,17091.0,0.967,0.35,0,0.878,3.2,0.619,11.8,1,1,0
41,Female,Tier-3,Married,2,Bachelor's,Self-Employed - Business,18,Self-Employed,3,40100.0,19700.0,20400.0,0.446,225400.0,11800.0,19,615,19,1,40000.0,17400.0,0.435,1,3300.0,2,0,Home,1768000.0,240,9.99,17050.0,1,1,0.507,3.674,0.52,0.491,50.0,0.127,0.424,4,0.7,6.0,0.774,44.1,1,1,1
38,Female,Tier-1,Married,3,Bachelor's,Salaried - Private,13,MNC,2,70200.0,31000.0,39200.0,0.055,634500.0,50000.0,20,614,20,5,304000.0,115900.0,0.381,1,7000.0,0,0,Gold/Consumer Durable,224000.0,6,15.67,39058.0,1,0,0.656,0.266,0.706,0.442,-6858.0,2.833,0.482,0,0.88,6.5,0.786,3.2,1,0,0
31,Male,Tier-2,Married,1,Master's,Salaried - Private,7,SME,1,52300.0,23400.0,28900.0,0.181,210500.0,78600.0,9,574,7,2,141000.0,73700.0,0.523,0,0.0,1,0,Education,448000.0,84,11.25,7730.0,0,1,0.148,0.714,0.19,0.447,21170.0,0.47,0.231,2,0.646,7.0,0.537,8.6,0,1,0
28,Male,Tier-2,Single,0,Master's,Salaried - Private,7,Large Domestic Co.,1,39300.0,16600.0,22700.0,0.146,265400.0,10000.0,7,623,5,4,109000.0,43200.0,0.396,0,0.0,0,1,Home,1642000.0,180,9.81,17455.0,1,0,0.444,3.482,0.477,0.422,5245.0,0.162,0.341,1,0.652,7.0,0.463,41.8,1,0,1
26,Male,Tier-2,Single,0,Bachelor's,Self-Employed - Business,7,Self-Employed,0,40300.0,13700.0,26600.0,0.425,220500.0,46400.0,6,631,5,4,114000.0,41600.0,0.365,2,5800.0,0,3,Home,1885000.0,180,9.56,19752.0,1,0,0.634,3.898,0.665,0.34,1048.0,0.117,0.506,3,0.478,7.0,0.463,46.8,1,0,1
62,Other,Tier-1,Married,0,High School,Unemployed/Student,0,Not Employed,1,8000.0,3200.0,4800.0,0.69,0.0,0.0,42,447,41,1,17000.0,11200.0,0.659,0,0.0,1,2,Home,239000.0,240,11.11,2485.0,1,0,0.311,2.49,0.353,0.4,2315.0,0.0,0.353,4,0.336,0.0,0.966,29.9,1,0,1
34,Male,Tier-2,Married,0,Master's,Salaried - Private,14,MNC,5,43000.0,14200.0,28800.0,0.204,259100.0,45900.0,15,749,14,3,122000.0,35400.0,0.29,2,5800.0,0,0,Gold/Consumer Durable,120000.0,18,14.58,7462.0,1,0,0.308,0.233,0.333,0.33,15538.0,2.159,0.321,0,0.765,2.8,0.7,2.8,1,0,0
65,Female,Tier-1,Married,0,Diploma,Salaried - Private,40,MNC,10,48700.0,18400.0,30300.0,0.161,1328000.0,508900.0,43,796,42,3,266000.0,122900.0,0.462,2,8300.0,0,1,Vehicle,310000.0,60,9.59,6524.0,1,0,0.304,0.53,0.38,0.378,15476.0,4.284,0.371,1,0.903,4.0,0.972,6.4,1,0,0
34,Male,Tier-3,Married,1,High School,Self-Employed - Business,15,Self-Employed,5,31200.0,13700.0,17500.0,0.442,274800.0,84400.0,9,593,9,5,352000.0,140200.0,0.398,0,0.0,0,1,Personal,115000.0,36,14.6,3964.0,1,0,0.127,0.307,0.262,0.439,13536.0,2.39,0.183,1,0.59,3.0,0.595,3.7,1,0,0
34,Female,Tier-2,Married,3,Bachelor's,Salaried - Private,11,Large Domestic Co.,3,44000.0,16800.0,27200.0,0.132,268900.0,86200.0,12,671,10,3,158000.0,53200.0,0.337,1,2200.0,1,0,Personal,227000.0,24,13.91,10889.0,1,0,0.297,0.43,0.334,0.382,14111.0,1.185,0.29,2,0.748,3.67,0.619,5.2,1,0,0
39,Male,Tier-2,Married,2,Diploma,Gig/Freelance,16,Startup,4,17600.0,8800.0,8800.0,0.578,74900.0,42100.0,17,578,15,1,56000.0,27700.0,0.495,2,3300.0,0,0,Home,521000.0,180,10.32,5701.0,1,0,0.511,2.467,0.559,0.5,-201.0,0.144,0.484,0,0.581,4.0,0.716,29.6,1,0,0
37,Female,Tier-2,Divorced,0,Bachelor's,Salaried - Private,15,SME,2,41100.0,12000.0,29100.0,0.152,538900.0,246900.0,12,738,12,4,105000.0,37900.0,0.361,2,7500.0,0,1,Vehicle,261000.0,84,9.73,4297.0,1,0,0.287,0.529,0.315,0.292,17303.0,2.065,0.332,1,0.786,7.5,0.663,6.4,1,0,0
65,Male,Tier-2,Divorced,0,Bachelor's,Self-Employed - Business,40,Self-Employed,12,39900.0,17700.0,22200.0,0.418,406100.0,177200.0,44,540,43,2,111000.0,65200.0,0.587,3,6700.0,0,2,Business Expansion,286000.0,60,14.93,6793.0,1,1,0.338,0.597,0.387,0.444,8707.0,1.42,0.465,2,0.749,3.33,0.978,7.2,1,1,0
